id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
19619214,Well-Lit Hyde Park Apartment,32626735,Finn,,Hyde Park,41.80107454084061,-87.59852267357421,Entire home/apt,65,10,2,2017-09-13,0.14,1,0
19619677,Historic Andersonville Coach House,55445421,Heather,,Edgewater,41.98545861383399,-87.66399302831461,Entire home/apt,210,2,21,2018-10-07,1.46,1,83
19621987,Incredible 3BR in Lincoln Park by Sonder,12243051,Sonder,,Lincoln Park,41.92836743917303,-87.64789222151035,Entire home/apt,211,2,10,2018-09-16,0.81,129,173
19624436,Comfortable Private Room Near Downtown & Wrigley,36466930,Anne,,Lincoln Square,41.969314962199306,-87.67646973180008,Private room,48,2,20,2018-10-01,1.63,1,23
19624563,North Logan Luxury,138042929,Chioma,,Avondale,41.93895434616661,-87.72593721311944,Entire home/apt,189,2,2,2017-09-17,0.14,1,0
19625538,"PRIVATE, TRENDY, WEST LOOP, 1BD.",116406118,Coco,,Near West Side,41.87811914120298,-87.66488971263031,Entire home/apt,165,2,52,2018-10-09,3.73,1,308
19625944,"Cool, Clean, & Comfortable 2 Bedroom",47343301,Amber,,West Town,41.89842159260583,-87.67353662790268,Entire home/apt,85,2,32,2018-08-05,2.12,1,90
19630805,244 3F Super Nice Apartment With 4BEDROOMS For You,7629653,Helen,,Armour Square,41.852134619068586,-87.63271239617873,Entire home/apt,179,1,35,2018-10-08,2.39,5,167
19638271,Terrific Wicker Park/Noble Square GEM,44458414,Joshua,,West Town,41.89801690224861,-87.66365988210082,Entire home/apt,175,1,11,2018-03-27,0.76,1,280
19641311,2 BR in downtown Chicago / Magnificent Mile (501),89737716,Oleg,,Near North Side,41.893826289866304,-87.629576116442,Entire home/apt,99,2,112,2018-10-03,7.48,12,48
19643452,Large 1 bedroom with Private Bath,4404730,Kyle,,Lake View,41.939171740368955,-87.64981937546196,Private room,9999,80,2,2017-08-08,0.14,1,363
19654894,Vintage Hyde Park Studio No.3 by Zencity,47172572,Zencity,,Hyde Park,41.79416777413378,-87.59007954515987,Entire home/apt,99,1,91,2018-10-05,6.09,57,129
19658119,Millennium Park View Luxury Apartment,32541943,Demi,,Loop,41.88413050704532,-87.62374641746982,Private room,135,1,4,2017-07-29,0.26,1,0
19658454,Paradise,138391390,Sunny,,Near West Side,41.88106812853354,-87.64163227240088,Entire home/apt,150,15,6,2018-09-17,1.17,1,350
19658989,ITALIAN garden apt/kids friendly/great location!!,125840045,Viviana,,Irving Park,41.95418369280071,-87.73933372899809,Entire home/apt,76,1,83,2018-10-01,5.71,1,335
19659523,Wicker Park 2 Bed/2.5 bath sleeps 6,99894346,Andrew,,West Town,41.90774134443736,-87.66766871543007,Entire home/apt,400,2,2,2017-08-06,0.13,1,0
19661890,Spacious condo with an entire floor to yourself!,48778006,Joshua,,Edgewater,41.99738314459018,-87.66531985054814,Private room,60,1,77,2018-10-09,5.02,1,56
19662106,Abby's 2720 2F,36128270,Juanita,,North Lawndale,41.858197510848655,-87.69518593850569,Private room,28,1,123,2018-10-08,8.11,8,101
19662762,Not Your Grandpa’s Basement,10393547,Claire,,West Town,41.89935454736942,-87.68576907613709,Private room,88,1,15,2018-10-08,2.98,1,0
19673761,Modern 2BR in Wicker Park by Sonder,12243051,Sonder,,West Town,41.908720190191445,-87.67413713704772,Entire home/apt,137,2,30,2018-07-31,1.96,129,205
19674802,The place to be in Logan Square!,34031753,Lacey,,Logan Square,41.927736475758614,-87.71006781567111,Entire home/apt,80,1,10,2018-01-01,0.65,1,0
19675002,Private bedroom and bathroom in great neighborhood,14135964,Mark,,West Town,41.89395948488917,-87.6893187144582,Private room,70,1,1,2017-09-15,0.08,2,0
19679182,Modern and Bright - 3 Bedroom Logan Square Home,952212,Moriah,,Logan Square,41.917078671180406,-87.71340804063739,Entire home/apt,160,4,1,2017-09-11,0.08,1,0
19703132,The Chicago Greystone,44847438,Robert,,Avondale,41.93617440247656,-87.6956878014811,Private room,200,1,11,2018-10-07,0.76,1,177
19707221,Casual and private room in Old Irving Park :),38712823,Yolanda,,Irving Park,41.94628582116894,-87.73308472335012,Private room,25,2,21,2018-10-08,1.58,2,313
19708099,2 Bedroom Apartment in the ❤️ Of Pilsen!,24953006,Marion,,Lower West Side,41.850145078627,-87.68576847506573,Entire home/apt,115,2,24,2018-10-04,1.67,2,349
19710086,Bastille Day-Viva La France,126136948,Mark,,Jefferson Park,41.974315157803275,-87.78489862343466,Private room,55,2,2,2017-08-06,0.13,12,12
19716151,Private Room in Modern West Town Condo,23216558,Paul,,West Town,41.90141460982898,-87.6635584949067,Private room,85,1,4,2017-10-23,0.28,2,0
19716246,Top Floor Lincoln Park 3 Bedroom with Parking,138900678,Lennon,,Lincoln Park,41.918485755080184,-87.64817654374544,Entire home/apt,129,2,50,2018-10-01,3.36,2,161
19716906,Beachside living near Loyola University,132996566,Athena,,Rogers Park,42.0051333303788,-87.65887572166635,Entire home/apt,60,3,22,2018-10-01,1.68,1,344
19719550,"Wicker Park - private room + bath, bfast included!",1815826,Hunter,,West Town,41.90733214259883,-87.6887940171734,Private room,50,1,98,2018-10-06,6.48,1,140
19720349,Long-term: Sunny vintage 2 bed with parking,20522410,Austin,,West Town,41.899353629027004,-87.67306431636003,Entire home/apt,75,168,5,2017-12-01,0.35,1,291
19720703,Pilsen Wonder,136277179,Jesus,,Lower West Side,41.85152911936123,-87.66955115129541,Entire home/apt,84,2,34,2018-05-02,2.22,3,90
19728643,Dramatic Spacious WRIGLEY Loft w/ Stunning Rooftop,209564,Ami,,Lake View,41.94618973930173,-87.6554391316511,Entire home/apt,140,1,62,2018-09-26,4.17,4,117
19730133,Lincoln Park/DePaul Garden Suite/CLOSE TO EXIT,139094281,Lynne,,Lincoln Park,41.916731024147815,-87.65495159885636,Private room,75,1,79,2018-10-08,5.23,4,69
19731289,Parkview studio apartment,139105974,Jill,,Loop,41.88795306505669,-87.61742545730482,Private room,150,2,0,,,1,0
19734070,Industrial Loft-style 2 Bedroom in Lincoln Park,138900678,Lennon,,Lincoln Park,41.9197996283978,-87.64849203010405,Entire home/apt,105,2,65,2018-10-07,4.53,2,154
19736924,Lakeview Chicago condo - great location & parking,73439247,Carol,,Lake View,41.94324291993856,-87.64354761695502,Entire home/apt,385,3,4,2018-10-08,0.31,1,365
19738469,Cute corner room near downtown and train.,860825,Andrea,,Lower West Side,41.85157121884557,-87.67339852714066,Private room,45,3,41,2018-10-03,2.81,3,73
19738509,Downtown 1 Bedroom Luxury River North Loft,1118796,Stephanie,,Near North Side,41.89517747478834,-87.6317993655525,Entire home/apt,153,2,76,2018-09-25,5.07,7,318
19744499,SPACE IS NOT AVAILABLE. WILL DELETE LISTING ASAP.,139254466,Stephanie,,Rogers Park,42.00356483600669,-87.66243729449235,Shared room,40,1,4,2018-07-21,0.28,2,365
19745458,"Spacious, modern-style apartment near downtown CHI",139265560,Jessica & Marcale,,Grand Boulevard,41.80857449784474,-87.60853441054293,Entire home/apt,75,2,11,2018-09-30,0.74,1,36
19745504,Urban Retreat in West Town,481794,Jeff,,West Town,41.88975456706778,-87.68274709993523,Private room,49,3,28,2018-09-17,1.99,1,170
19747110,★Free Parking★Near O'Hare & Rosemont★Kids & Dogs★,122444924,Jamie,,Portage Park,41.95678082350477,-87.7753215910421,Entire home/apt,118,1,13,2018-09-30,1.81,1,339
19747441,Cozy & Artsy Chicago/Ravenswood Private Bedroom,4098008,Amanda & Chris,,Lincoln Square,41.97460827822479,-87.6785746907455,Private room,55,1,6,2017-09-17,0.42,1,0
19747763,Lovely 3BR in Old Town by Sonder,12243051,Sonder,,Near North Side,41.90893731875988,-87.63735538283836,Entire home/apt,288,2,25,2018-09-28,1.68,129,186
19750578,Huge Modern Loft in Vibrant Wicker Park/Bucktown,5042113,Alan,,West Town,41.91149023431997,-87.68188628113111,Entire home/apt,280,2,9,2018-08-05,0.68,1,69
19752754,Double Bed w/2 blk walk to Metro/20 min Dtwn,23228981,Vee And Sometimes Fred,,South Lawndale,41.852104588691134,-87.69420426698285,Private room,1000,4,25,2018-07-03,2.25,1,0
19759120,Relax and Unwind in a Room in Designer Bronzeville House,8327894,Adam,,Grand Boulevard,41.81942860643712,-87.61182588621693,Private room,135,2,6,2018-07-22,0.46,2,83
19759186,Relaxing Pool Home by Midway & McCormick Place!,29420835,Be,,Mckinley Park,41.825329643770424,-87.6734787633619,Entire home/apt,117,3,44,2018-09-25,3.25,1,154
19759293,Sun Room.,109249300,D'Angelo,,East Garfield Park,41.884983092816064,-87.70740334469494,Private room,40,13,17,2018-09-19,1.13,4,62
19761287,Our green and colorful Pilsen abode,7862875,Carissa,,Lower West Side,41.859528973611305,-87.66581591491685,Entire home/apt,70,3,1,2017-07-19,0.07,2,0
19766968,Heart of Bucktown - Entire apartment,1245016,Gillian,,West Town,41.91335464749092,-87.67444889628722,Entire home/apt,89,1,11,2017-11-25,0.74,1,0
19767429,The garden room,7862875,Carissa,,Lower West Side,41.85800648471626,-87.66566204425301,Private room,45,2,1,2017-07-26,0.07,2,0
19770347,Master Bedroom in Lincoln Park Townhouse,918470,Adam,,Lincoln Park,41.93124069381779,-87.65114259629244,Private room,59,1,37,2018-09-30,2.50,2,171
19779180,"Heart of Wicker Park, Prime location for fun 2bdrm",52568513,Matthew,,West Town,41.90360539253784,-87.68031796519328,Entire home/apt,129,1,43,2018-10-01,2.85,1,19
19783853,Sunny Apartment in Bucktown,10331606,Elliott,,Logan Square,41.91911551005824,-87.68340988048219,Entire home/apt,105,2,5,2018-05-14,0.34,1,0
19784450,Private Room near White Sox Stadium,7077703,Kathryn,,Bridgeport,41.838626611523445,-87.64387777634217,Private room,45,1,30,2018-10-08,2.07,1,0
19788556,Brand new luxury modern condo,16573899,Lacey,,Logan Square,41.91584085289903,-87.69836218390485,Entire home/apt,95,14,0,,,1,45
19788566,"Brand New Modern Apt in Roscoe Village, Sleeps 9",90477795,Brian,,North Center,41.940052470671674,-87.68457308108187,Entire home/apt,200,2,32,2018-10-08,2.19,3,281
19789338,"★ Spacious, Quiet & Homely Private Basement Apt ★",139733298,Bryan,,Ashburn,41.74389986145637,-87.7019772468592,Entire home/apt,42,2,49,2018-10-07,3.99,1,130
19790631,Spacious West Town room near downtown!,329206,Helen,,West Town,41.89386502113038,-87.66035479258267,Private room,58,1,71,2018-10-08,4.91,2,121
19791024,1 Room in Convenient UChicago Apartment!,135692636,Calvin,,Hyde Park,41.79475746099943,-87.60150195497351,Private room,55,5,6,2018-06-16,0.42,2,0
19791085,Luxurious and spacious 2 bedroom apartment.,133759935,Tyre,,Douglas,41.8279070619059,-87.61958346647953,Entire home/apt,52,3,41,2018-10-02,2.80,2,68
19791470,Cozy Studio Apartment Chicago on the lakefront!,37838061,Sierra,,Lake View,41.940698788186594,-87.64206172006033,Entire home/apt,200,2,22,2018-08-09,1.46,1,0
19799074,South Loop Luxury Lofts,139765116,Jose,,Bridgeport,41.83920729738171,-87.65928395730701,Private room,150,2,2,2017-09-18,0.14,3,173
19799954,West Town Loft w/ Porch+Parking,30769160,Sarah,,West Town,41.893580248188464,-87.66099691686685,Entire home/apt,145,2,22,2018-10-03,1.53,1,0
19802859,Cozy Room in Uki Village close to Wicker Park,20073392,Frances & Patrick,,West Town,41.90019934873673,-87.68660193525703,Private room,70,2,11,2018-08-05,0.73,2,150
19803091,Oakley temple,64353340,Karen,,Near West Side,41.87796793429343,-87.68927262560888,Private room,175,1,48,2018-10-06,3.22,1,359
19810738,Private Rm and Bath; Lincoln Park near DePaul.,28500676,Joshua,,Lincoln Park,41.93055090797407,-87.66918130303698,Private room,50,2,13,2018-07-19,1.06,1,0
19812035,Cozy & Clean BR in Ukrainian Village w breakfast!!,8218275,Peter,,West Town,41.89563521891305,-87.68913412218758,Private room,49,2,36,2018-10-02,2.39,3,5
19820923,OneEleven RIVER VIEW FURNISHED JR. 1 BED POOL (3),9400379,Chicago Property Concierge,,Loop,41.885351512269324,-87.63179843598358,Entire home/apt,120,31,1,2017-11-25,0.09,29,335
19821055,Beautiful apartment in the heart of Logan Square,140041588,Joe,,Logan Square,41.92589590184828,-87.70780856213588,Entire home/apt,70,2,14,2018-09-21,0.92,3,0
19822268,Chicago Midway Airport Area- Best place in town!!,137709487,Victor & Priscilla,,West Lawn,41.78144367202161,-87.73524605544532,Entire home/apt,80,2,20,2018-01-30,1.35,1,0
19827093,Hobbit Hole in Uptown,140104128,Michael,,Uptown,41.968293916022986,-87.65286428789442,Private room,45,2,50,2018-09-23,3.54,2,7
19829416,2 Bedrooms in the Heart of Logan Square,140041588,Joe,,Logan Square,41.92727263027437,-87.70857619167414,Entire home/apt,119,1,5,2017-08-31,0.33,3,0
19831563,Miguel's Inn,96853356,Miguel,,Bridgeport,41.83825552364572,-87.6395219382519,Entire home/apt,100,1,14,2018-08-20,0.96,3,340
19840148,Modern Apartment in Wicker Park with Outdoor Space,140106140,Jonathan,,West Town,41.90986559076167,-87.68470479021762,Entire home/apt,250,1,65,2018-10-07,4.49,1,133
19840767,Exclusive modern room on tree lined st in Lakeview,136739384,Suzanne,,Lake View,41.94752355233617,-87.65179323000793,Private room,91,30,2,2018-08-14,0.14,2,334
19842149,Amazing Condo in Gorgeous Location w Free Parking!,140263872,Jennifer,,West Town,41.89685854255601,-87.66276629685106,Entire home/apt,99,3,48,2018-09-02,3.23,2,0
19844932,"Bright, remodeled 3 bd in 1906 Logan Square Bldg",140041588,Joe,,Logan Square,41.92648892189962,-87.7069969743229,Entire home/apt,76,1,9,2017-09-30,0.60,3,0
19845619,1 Bedroom Temporary accommodation,117960926,Sujit,,Douglas,41.83668903103841,-87.61655785124498,Private room,45,1,0,,,1,0
19845673,Gorgeous West Loop Condo!,140298294,Rohan,,Near West Side,41.88890531111861,-87.64374880437651,Entire home/apt,45,1,2,2017-07-21,0.13,1,0
19847846,"Spacious 1bd: Streeterville, Rooftop Pool!",12737000,Taylor,,Near North Side,41.89331370745402,-87.62029283497887,Entire home/apt,600,2,0,,,1,0
19848881,Charming Ravenswood Stay,18051487,Sarah,,Lincoln Square,41.97286491479464,-87.67481835961426,Entire home/apt,85,3,12,2018-08-05,0.82,1,0
19857294,Perfect location right between DOWNTOWN & O'HARE,87601336,Jon,,Logan Square,41.9258445261162,-87.6943551963887,Private room,45,1,38,2018-10-08,2.69,10,62
19862408,Chicago R&R,91375620,Marcia + Chenel,,Humboldt Park,41.89510763919243,-87.7293235358829,Private room,65,2,17,2018-09-17,2.45,1,87
19862762,Bright and cheerful condo,14173684,Bria,,Edgewater,41.98201006622989,-87.67307932395981,Entire home/apt,175,5,0,,,1,0
19863764,Entire home downtown Chicago 2 parking spots,65788464,Theresa,,Near West Side,41.861397262267154,-87.64632509121333,Entire home/apt,268,2,19,2018-10-01,1.36,1,183
19864374,Luxury Condo in Lincoln Square,5892784,Alin,,Lincoln Square,41.97973996577636,-87.69035457718076,Entire home/apt,114,3,5,2018-09-30,1.11,3,79
19864419,Family Friendly Home in Lakeview,1836554,Jeannie,,Lake View,41.942350333710074,-87.6578232266268,Entire home/apt,147,4,1,2017-08-26,0.07,1,0
19871226,Spacious 3 BR 1 BA Andersonville apartment,41211791,Joel,,Uptown,41.9741800576863,-87.6620945852081,Entire home/apt,175,1,39,2018-10-08,4.35,1,19
19873048,Wicker Park Sunny 3 Bedroom,3491138,Renee,,West Town,41.90927874041991,-87.67172149912554,Entire home/apt,178,7,0,,,1,0
19875477,Cubs Den: Private Room Right Next to Wrigley,41136136,Alexander,,Lake View,41.94916995728475,-87.65540177254064,Shared room,100,1,1,2017-08-05,0.07,1,0
19877259,Relax with Family in a Luxury Chicago Home,17843517,Erik,,West Town,41.89828657859045,-87.66205871923606,Entire home/apt,749,3,15,2018-10-03,1.07,1,329
19889207,MICHIGAN AVENUE CONDO,140789365,Al,,Near South Side,41.8558440770397,-87.62468428823675,Entire home/apt,115,180,0,,,1,365
19891950,Andersonville Private Studio,62457364,Kate,,Uptown,41.97496779102424,-87.66951143201577,Entire home/apt,75,1,120,2018-10-09,8.02,1,146
19892775,Private bed/bathroom in Lincoln Square,23384884,Dan,,Lincoln Square,41.97660704042158,-87.69472559396058,Private room,43,2,34,2018-08-23,2.27,1,0
19893328,An Exquisite Blend of Historic & Modern,8549643,George & Sean,,Lincoln Park,41.9174467085082,-87.65125074131211,Entire home/apt,199,1,52,2018-09-30,3.59,25,79
19903685,The Fulton House Greystone - Sleeps 32!,56917234,Lara,,East Garfield Park,41.8871502304039,-87.70528776255301,Entire home/apt,699,2,2,2018-06-11,0.33,8,330
19905674,Big MCM apt. in Logan Sq. apt.,10712006,Lantz,,Avondale,41.932828049978895,-87.71608527753224,Entire home/apt,81,2,3,2018-01-01,0.22,1,0
19906116,"New 2 bedroom, great location easy transportation",140964726,Christy,,Lower West Side,41.85845806953532,-87.6631569006513,Entire home/apt,100,2,8,2018-03-14,0.57,1,0
19909628,Sunny and spacious apartment in Rogers Park,34539714,Joan,,Rogers Park,42.010631462828066,-87.66513497364735,Entire home/apt,57,2,2,2017-08-20,0.14,1,0
19912198,(71W-B) A Smart Sleeper Sofa in Douglass Flat,11520897,Sung Tae,,North Lawndale,41.85747722726382,-87.698477604613,Shared room,25,2,25,2018-09-23,1.69,17,365
19913206,SÖDERS 1 (free STREET parking!),129482255,David,,Lower West Side,41.85259577378651,-87.66896106173597,Private room,49,1,18,2018-08-24,1.24,3,132
19913592,2nd Floor at Emerald House,51850943,Wood,,Bridgeport,41.83364824042527,-87.64553234303143,Entire home/apt,120,1,126,2018-09-26,10.41,3,6
19914093,"Private, 2BR apt 15 min. car ride fr. Downtwn Chgo",134446004,Ibi,,Englewood,41.76477524280158,-87.64567287297125,Entire home/apt,45,2,58,2018-09-29,4.89,1,327
19914588,Haddon  Garden,44632096,Nina,,West Town,41.90114111949327,-87.67765974538334,Entire home/apt,55,5,22,2018-09-30,1.65,1,45
19914660,Humboldt Park Art House,13277128,Chanel,,Humboldt Park,41.90733573570016,-87.7103872499854,Private room,38,1,47,2018-09-30,3.26,1,12
19914982,2 miles from Mc Cormick. Gorgeous 3 bed/2 ba condo,141061318,Desired Properties,,Grand Boulevard,41.8193196646014,-87.61335845757448,Entire home/apt,199,2,23,2018-09-16,1.68,3,105
19927107,Sunny Rogers Park Apartment,141173735,Catalina,,Rogers Park,42.0058478083282,-87.66164437029423,Private room,60,1,3,2017-08-13,0.20,1,0
19930442,Spacious Studio in OLD TOWN/GOLD COAST,47996971,Mike,,Near North Side,41.907436064289016,-87.63126838861346,Entire home/apt,145,2,5,2018-09-15,0.39,2,3
19931172,Large Private Home in Portage Park near O'hare,23384697,Alex,,Portage Park,41.955583554443045,-87.78651222570686,Entire home/apt,126,1,83,2018-10-07,5.72,2,316
19931806,(71W-S1) A Smart Shared Bedroom in Douglass Flat,11520897,Sung Tae,,North Lawndale,41.858517217577564,-87.69776685858886,Shared room,27,2,3,2017-10-15,0.21,17,251
19932309,"Bohemian modern, 2 BR apartment, close to park.",64694912,Patricia,,Humboldt Park,41.90371462797395,-87.70775985406402,Entire home/apt,120,2,3,2017-08-12,0.20,1,278
19932377,(71W-S2) A Smart Shared Bedroom in Douglass Flat,11520897,Sung Tae,,North Lawndale,41.85718249570678,-87.6966063882182,Shared room,24,2,0,,,17,251
19932652,(71W-S) A Smart Private Bedroom in Douglass Flat,11520897,Sung Tae,,North Lawndale,41.85902336909286,-87.6980321133608,Private room,40,2,35,2018-09-13,2.36,17,345
19933825,"1 Bedroom, 1 Bathroom, well lit basement",141245226,Ali,,North Park,41.98393460355443,-87.71125026155471,Entire home/apt,65,1,2,2017-08-06,0.14,2,0
19938614,Upscale Old Town Five Bedroom,33004,At Home Inn,,Lincoln Park,41.91213628820139,-87.63745647671726,Entire home/apt,425,4,13,2018-09-15,0.92,8,153
